,DTP_1,DTS_1,GR_1,NPHI_1,RT_1,RHOB_1
4196,82.73461,146.94176,157.56628,0.19070855,5.9784675,2.5556586
4197,85.30389,152.07474,149.32855,0.19864352,7.2130494,2.5622783
4198,87.29102,156.69002,143.77557,0.19861886,5.7033997,2.5528345
4199,88.9359,157.61955,150.40701,0.20248352,4.9373713,2.5398495
4200,88.10474,153.9745,157.82607,0.20645571,4.7254996,2.541986
4201,83.94786,147.76428,150.77235,0.17752166,4.3869286,2.5428755
4202,79.401764,145.2951,145.3068,0.15461613,4.6638436,2.5805075
4203,82.09648,149.78833,149.44524,0.17825624,5.596,2.5764105
4204,89.720764,156.27269,153.12715,0.2109457,6.5542336,2.5273135
4205,91.77325,159.0432,155.10365,0.21222611,5.8989573,2.5330207
4206,93.00808,160.94252,148.97691,0.21584499,4.928043,2.493632
4207,93.98975,162.89854,125.67683,0.24896312,4.651217,2.4373643
4208,92.41354,166.0182,123.40491,0.24308,4.7066717,2.4735548
4209,90.20923,168.62453,141.12784,0.20887943,3.9658144,2.5277164
4210,90.597855,171.8789,151.6945,0.20719752,3.891783,2.5419905
4211,93.201454,173.0494,153.17255,0.21741764,4.531217,2.526684
4212,98.11143,169.89906,150.08005,0.22671941,4.194114,2.4884424
4213,98.2893,164.65428,149.03171,0.22100444,4.1166716,2.5011666
4214,91.934784,163.165,146.8464,0.19902623,4.1204333,2.5360367
4215,93.27306,167.66579,151.42413,0.20141895,4.9822,2.513853
4216,99.17536,169.85483,159.27911,0.22206236,5.7952857,2.500146
4217,96.101074,163.36177,159.70856,0.22587876,5.39225,2.5705013
4218,92.471794,156.45029,153.39604,0.2069125,4.3057,2.5699844
4219,92.341286,154.8996,141.21448,0.18864262,4.2916713,2.512077
4220,89.804886,153.97705,129.89601,0.17254353,5.0987287,2.519016
4221,89.76877,154.07732,124.11714,0.16411436,6.7874336,2.5094016
4222,92.851326,155.08255,123.69338,0.1737994,9.122867,2.4762726
4223,95.35832,158.8952,121.99076,0.18005,10.997728,2.4613338
4224,98.73715,164.24988,125.39883,0.1881794,12.039171,2.458267
4225,100.69786,168.0025,138.66994,0.20170376,12.542066,2.4786131
4226,96.696396,166.09691,151.67575,0.20454647,10.727586,2.5377655
4227,92.6576,163.13011,157.60309,0.20332947,7.9447,2.5606594
4228,90.74463,161.96596,160.32576,0.203344,5.56555,2.56316
4229,90.58259,163.33318,158.87096,0.20128375,5.708533,2.5676706
4230,93.743675,161.00467,160.0081,0.20802176,5.9355707,2.5525646
4231,91.25369,154.91034,158.71718,0.201915,5.9846716,2.5443606
4232,84.368675,152.7733,146.55771,0.17853999,6.1705,2.5393538
4233,84.845436,161.79666,141.91643,0.16982472,7.0616713,2.5478249
4234,97.69632,171.37883,151.77742,0.20438352,7.5974426,2.5429783
4235,104.84213,172.79306,156.26752,0.22806531,6.917683,2.5185106
4236,93.78925,167.6094,154.37709,0.20205869,5.3315997,2.5351055
4237,88.80069,162.08667,155.43597,0.19248763,4.925986,2.5629299
4238,90.54948,158.17206,163.10039,0.20705117,6.1519713,2.5591226
4239,87.59491,154.65863,166.18501,0.19689824,6.597716,2.5680916
4240,85.935234,151.27687,166.52417,0.18871176,5.3266287,2.5817323
4241,85.78666,149.99582,165.46254,0.1925965,6.1486716,2.5851073
4242,81.40737,151.32542,155.71704,0.18563469,7.663717,2.5923927
4243,82.95912,155.09988,147.1225,0.1842259,8.002867,2.579935
4244,86.469215,157.23503,143.86984,0.1987312,7.4399996,2.560872
4245,86.25039,153.24738,149.8579,0.21010469,6.2805,2.5787866
4246,81.63802,146.48529,160.88011,0.18378334,5.67585,2.6190767
4247,79.09073,145.4598,138.1506,0.1657821,5.1273856,2.6256194
4248,81.082436,145.3417,104.386765,0.17444824,5.2501144,2.6167247
4249,80.922585,144.32545,84.85821,0.17885202,5.585467,2.6107242
4250,78.88927,144.06673,78.06109,0.170848,5.22265,2.6136858
4251,79.87818,145.95932,95.6327,0.17227843,6.154529,2.61035
4252,82.11863,146.96019,139.96553,0.1817606,7.2504144,2.6024203
4253,82.77542,144.37857,176.92459,0.18563688,7.8236003,2.59581
4254,79.14241,140.83022,143.96223,0.17465748,7.6745667,2.6083763
4255,76.9733,140.34273,107.67455,0.16447736,8.151072,2.61885
4256,78.47736,140.8699,102.28842,0.16012177,9.795428,2.6130183
4257,79.26959,140.38754,104.117714,0.16541563,10.477683,2.6048124
4258,77.00684,141.30261,123.60835,0.17446586,8.714372,2.60976
4259,78.538605,143.9803,145.86954,0.17573528,7.679714,2.6113815
4260,82.12127,146.98477,155.89865,0.17502752,7.9635334,2.6035218
4261,82.45213,148.67018,153.62416,0.17689061,7.59075,2.5990326
4262,83.547226,149.25871,147.497,0.18449001,6.559643,2.5865328
4263,84.68579,148.75757,145.11536,0.19192736,6.5813713,2.5729458
4264,84.034485,149.01727,145.0027,0.19117813,6.6504498,2.5682342
4265,84.04575,155.53497,143.61748,0.19309945,6.4258714,2.5709026
4266,87.942635,163.35832,145.1609,0.20285766,6.832271,2.5629902
4267,90.38637,166.45241,143.78615,0.20270123,6.70085,2.5651689
4268,89.94472,163.24223,129.38264,0.20747402,5.1757836,2.5998335
4269,87.97295,161.95222,135.45714,0.21073222,4.5457854,2.6153722
4270,87.0618,163.96379,152.20686,0.20820177,4.5182285,2.59309
4271,89.87047,166.91138,148.50188,0.21273352,4.4280496,2.5724902
4272,91.501045,167.42223,137.21317,0.21497609,3.9517148,2.5713968
4273,91.20812,166.21776,134.87424,0.21187943,3.7337573,2.567474
4274,89.6526,164.62627,138.22006,0.20247532,4.187383,2.568672
4275,88.91057,162.99338,137.68404,0.20017943,4.689417,2.5553706
4276,88.56436,160.77759,138.87552,0.19950446,4.6633286,2.605809
4277,87.66779,158.77959,143.3718,0.19638498,4.524943,2.6236627
4278,84.53277,159.22714,141.17332,0.19349201,4.336884,2.5754194
4279,85.87065,161.2262,139.71324,0.20161824,4.0169,2.545241
4280,89.13913,160.71248,144.86803,0.21636666,4.2924,2.5709026
4281,87.658295,158.55907,145.86902,0.21416056,4.242457,2.5884445
4282,85.14281,158.73666,144.85333,0.20020533,3.6240666,2.5469031
4283,85.94074,166.40378,149.49844,0.20127112,3.5459425,2.5234709
4284,90.312416,173.8597,156.4483,0.21513444,3.6737714,2.5020704
4285,95.95274,173.85246,163.36319,0.23276234,3.6014664,2.4945157
4286,96.3836,167.10452,165.24799,0.239542,4.259267,2.5115268
4287,81.64485,159.1297,136.70921,0.18152222,5.3995285,2.6010962
4288,72.61348,152.0741,126.78065,0.14140353,5.587971,2.6505485
4289,77.683235,144.7097,140.96202,0.158135,5.51795,2.6229548
4290,78.255325,139.20088,142.80391,0.16304941,5.5032425,2.610822
4291,75.1114,138.24493,139.94547,0.15269944,4.894686,2.6199336
4292,75.42757,141.8483,133.71674,0.14602934,6.129383,2.6128774
4293,79.50419,148.38641,139.27101,0.16237438,8.801084,2.5905926
4294,83.90213,155.62431,147.85542,0.18618885,9.787728,2.5733507
4295,86.7049,159.84755,148.91574,0.197895,7.679028,2.5728765
4296,88.13571,161.83902,154.7187,0.20430802,4.1403337,2.5748384
4297,88.79709,158.16362,159.91998,0.20744833,3.5810144,2.5711217
4298,86.99839,154.46378,164.71902,0.20466883,3.3751142,2.5884948
4299,84.114685,153.22696,174.388,0.19702353,3.2551165,2.6187596
4300,84.062454,152.87613,154.03688,0.19362687,3.6165836,2.6099427
4301,82.47884,150.92065,114.260185,0.18239722,4.1384144,2.596187
4302,83.16783,145.88004,148.89645,0.18069118,4.0778713,2.593952
4303,80.32428,137.1513,199.56606,0.1695747,4.3016834,2.600861
4304,72.12077,132.61974,165.94487,0.13286278,4.267814,2.6383579
4305,72.38061,132.93863,144.09627,0.12974668,5.1620994,2.64468
4306,77.21373,136.17357,148.23294,0.15180999,7.4302497,2.6169064
4307,77.14603,139.0907,137.63496,0.15604001,7.4240494,2.6092024
4308,77.66315,141.02368,138.52747,0.16147389,7.3662143,2.6004984
4309,78.10172,141.77625,147.7251,0.16360168,7.8466,2.5944693
4310,78.6102,141.62474,155.21658,0.16368133,7.731766,2.5909276
4311,78.18518,141.08015,153.64552,0.16422883,7.3930335,2.602267
4312,78.05212,141.72649,154.3635,0.16914777,6.9999137,2.6102083
4313,78.00412,143.70847,156.58727,0.17318723,6.837543,2.6059403
4314,77.91515,147.6511,156.86475,0.174596,6.5918336,2.6047752
4315,80.825714,154.7658,154.06288,0.18311387,5.9256854,2.6035645
4316,85.6018,162.29218,155.15512,0.20608944,5.2252145,2.5853205
4317,88.955025,168.278,158.25446,0.22662532,4.4373,2.5663102
4318,90.596664,171.56729,157.95027,0.22784732,3.834983,2.5693498
4319,91.96359,174.61617,160.29022,0.23394278,3.7189858,2.5687008
4320,92.958466,174.76437,159.69077,0.24433888,3.9527428,2.556883
4321,94.06044,166.59251,163.73792,0.24966587,3.7871163,2.5474627
4322,85.18437,148.91473,156.00392,0.2063194,3.6660714,2.5829136
4323,75.30458,135.90343,139.45831,0.15163499,3.5334144,2.6230612
4324,69.68613,128.65192,131.83676,0.12573688,3.7226667,2.6364484
4325,70.431816,129.91112,134.44197,0.13251647,6.1032834,2.6211665
4326,73.55007,134.76395,139.50546,0.14253294,8.095829,2.6123676
4327,74.72421,139.03828,142.30963,0.15332499,7.981158,2.6102417
4328,75.98403,143.26111,142.05748,0.16036062,7.252983,2.6131806
4329,78.5836,146.42624,148.39423,0.1697237,6.6328855,2.6119092
4330,80.35101,148.70638,155.81247,0.17828351,6.2152433,2.6061993
4331,81.61136,149.90155,157.25719,0.18459438,5.31965,2.600385
4332,82.16537,150.52663,156.83078,0.1877725,4.8848333,2.595622
4333,81.52346,151.08553,152.92006,0.18772106,4.6833143,2.5968382
4334,81.80638,151.17044,152.04274,0.18989237,4.4886427,2.602993
4335,82.503525,151.05498,153.95453,0.19354811,4.4286833,2.6080801
4336,82.032684,151.93866,153.84029,0.19247764,4.388214,2.606278
4337,82.81213,153.89317,155.49826,0.19251738,4.397671,2.6044977
4338,84.18596,154.21562,158.87416,0.19514063,4.3795834,2.5996811
4339,84.53459,148.12793,164.89093,0.19206811,4.2974496,2.595831
4340,79.62921,137.19113,152.2223,0.17344941,4.1405573,2.6134598
4341,74.3248,130.5375,135.43253,0.15152107,4.2966857,2.6229022
4342,72.44277,128.68808,128.52917,0.13795881,5.3820496,2.6192067
4343,71.26628,130.04288,130.99963,0.1361512,6.7319503,2.622831
4344,72.895775,133.58313,146.19403,0.1482959,7.442314,2.615503
4345,74.43179,136.01479,150.29538,0.1568142,7.7344575,2.6197734
4346,74.60531,136.61261,151.8652,0.15809472,7.01725,2.6277347
4347,75.257835,137.5121,152.01802,0.16231158,6.2038856,2.6113775
4348,75.640915,139.06049,151.14832,0.16528472,6.3081,2.6038926
4349,76.33006,140.81728,156.5885,0.16708766,6.2415004,2.605088
4350,77.089615,142.29106,143.47603,0.17044313,6.1542,2.6058102
4351,77.6409,143.60422,139.78902,0.17381,5.8459716,2.611242
4352,78.34196,144.48587,165.00134,0.17521413,5.514029,2.615384
4353,78.68029,146.18211,171.80356,0.17721352,5.2762,2.6170459
4354,79.62287,148.4391,157.81093,0.18429057,5.0964003,2.6112564
4355,81.191345,149.78133,160.87692,0.19210725,5.007443,2.602586
4356,81.38701,150.21999,162.76245,0.194102,4.99915,2.6023116
4357,81.34088,151.01,155.35046,0.19373764,5.5301833,2.5976253
4358,82.22047,152.00046,146.08733,0.19646557,6.4687285,2.5880032
4359,82.69583,152.73457,163.01736,0.19754057,6.3409286,2.5839767
4360,82.394966,154.0465,175.2801,0.19500531,5.548966,2.5892713
4361,82.78242,155.1279,155.74637,0.19459212,5.177672,2.6140225
4362,82.87526,155.7053,157.9799,0.19539723,5.0699143,2.637292
4363,82.829796,156.64502,160.36066,0.1979619,4.79415,2.6327698
4364,83.67741,157.68913,152.35678,0.19966334,4.4094005,2.6112213
4365,84.91673,158.44731,158.16924,0.20419316,4.0473285,2.6031756
4366,85.181725,158.18619,147.20923,0.20824891,3.7686,2.599255
4367,84.850914,156.82268,149.49435,0.2091725,3.5356665,2.603815
4368,84.293076,155.66495,174.98915,0.21016335,3.4650497,2.611611
4369,83.81785,155.7346,162.727,0.21059,3.5273147,2.614511
4370,84.36219,156.66461,164.8655,0.21122943,3.6479857,2.6131291
4371,85.11136,157.81863,175.35535,0.21552314,3.7795165,2.6155248
4372,85.54083,158.22594,168.51666,0.21898413,3.6814427,2.6094081
4373,85.265854,158.9618,159.93669,0.21202369,3.5774002,2.610348
4374,86.06989,160.19655,154.7074,0.20347938,3.5677664,2.6202464
4375,86.80022,160.76329,161.95723,0.2103675,3.60095,2.6132455
4376,85.84632,161.32602,173.13884,0.22020765,3.6233003,2.6036508
4377,86.39435,161.98798,178.65073,0.22524051,3.7867143,2.5988953
4378,87.49114,162.12036,181.0934,0.22793876,3.9504998,2.5795488
4379,88.13604,161.1924,169.96445,0.22602834,3.726543,2.5697594
4380,88.24186,160.77115,168.21521,0.22665235,3.6774573,2.5834713
4381,88.62212,163.17778,172.53705,0.22995058,4.235533,2.5899029
4382,89.61355,166.43553,175.28741,0.23312627,4.7589335,2.590017
4383,88.558624,166.61066,175.25682,0.2302678,4.2714996,2.596284
4384,87.80685,164.29024,172.75475,0.22646119,3.7025857,2.5937135
4385,88.21165,162.54521,172.2595,0.22596942,3.7189496,2.5994282
4386,88.3796,163.65605,178.6549,0.22493611,4.4189997,2.597733
4387,88.94163,166.39842,180.30101,0.22618113,4.5611715,2.5885754
4388,89.74287,167.66068,174.05937,0.22707063,4.190117,2.5864913
4389,89.64736,167.88963,167.59894,0.22477,4.231667,2.578754
4390,91.14747,172.84537,168.07378,0.22706386,4.3950286,2.5674055
4391,94.928665,178.65599,169.75444,0.24190333,4.4176717,2.5611033
4392,96.75565,182.11905,165.58823,0.25370502,4.256583,2.5600758
4393,97.03052,182.98105,167.05646,0.25254157,3.5422142,2.5781937
4394,99.04582,180.67087,166.24525,0.25396612,3.1263716,2.5729027
4395,95.62327,173.30367,160.52657,0.24504471,3.0829666,2.5571477
4396,89.549774,165.73111,154.09813,0.22377062,3.0129998,2.5801008
4397,87.41202,162.0744,151.27129,0.21317211,3.1065998,2.6002386
4398,86.09632,160.58167,147.70535,0.21163887,3.4701998,2.6150336
4399,86.1448,162.66928,146.04965,0.20827176,3.6355164,2.619576
4400,88.09633,166.6951,149.27248,0.20865998,3.4492836,2.6059928
4401,89.8808,169.1269,150.88266,0.21273264,3.3032572,2.5961857
4402,90.56388,170.14752,156.02568,0.21733443,3.0869858,2.5944157
4403,90.99324,170.09047,161.00679,0.21900941,2.9851668,2.5877404
4404,90.78296,169.10107,157.38089,0.21774387,3.0972712,2.5870373
4405,90.59121,167.90813,153.68036,0.22028577,3.2036712,2.5915825
4406,90.66528,163.6273,158.7471,0.22328,3.3512833,2.596935
4407,88.48719,157.13536,152.86606,0.21162705,3.56775,2.6023805
4408,80.27927,153.90579,119.84356,0.16169332,3.6538427,2.6334145
4409,79.95872,155.92448,115.79446,0.15597053,3.7496715,2.6321025
4410,83.94448,157.24474,135.54463,0.18608686,5.5789504,2.59549
4411,84.84912,155.82874,142.20895,0.18787208,5.5767713,2.5927002
4412,85.82747,153.66975,142.05244,0.1890878,4.0698857,2.5984623
4413,84.73793,149.96326,140.25572,0.18830645,3.7374666,2.5964746
4414,80.80667,147.24092,124.52254,0.16655812,3.79335,2.6153166
4415,78.723816,149.9984,119.86368,0.15054788,3.7389855,2.6405416
4416,82.131035,153.9286,135.32529,0.17023061,3.9577713,2.6251807
4417,86.00183,155.88492,148.44954,0.19654313,4.697067,2.5905287
4418,85.161896,156.27757,144.39441,0.19637,4.1731143,2.5958896
4419,84.34386,156.7398,134.99847,0.19407612,3.4230714,2.605271
4420,85.39318,157.72885,129.99467,0.19848266,3.4251335,2.5949671
4421,85.37103,160.6992,140.24524,0.20539686,3.6242497,2.595527
4422,87.26269,164.49402,148.41287,0.21145532,3.478257,2.5922995
4423,90.29886,165.39647,150.3525,0.21616264,3.3173425,2.5724
4424,89.9629,164.59636,147.23433,0.21549685,3.1434333,2.5615754
4425,88.60238,163.46529,136.48318,0.21417312,2.9623668,2.5564756
4426,88.89903,160.38347,143.30772,0.21838881,3.7378285,2.5813622
4427,87.19485,155.43047,142.8926,0.20904315,3.8751285,2.620011
4428,82.598564,151.81325,133.64943,0.18690501,3.247883,2.6283176
4429,82.31048,152.53664,132.32709,0.18786277,3.3795,2.61751
4430,84.290375,154.12733,136.07365,0.19848445,4.032043,2.5925498
4431,84.91822,156.91357,139.90735,0.20433053,4.2940335,2.5628169
4432,86.15399,160.41092,140.90471,0.21182814,3.7235167,2.57344
4433,89.12159,161.31108,138.7483,0.21735615,3.7168288,2.5732305
4434,88.97128,158.47687,137.57497,0.21047388,3.7933142,2.596909
4435,81.95269,158.167,138.97751,0.1908328,3.8126166,2.598704
4436,85.73571,164.30905,150.87665,0.21184835,3.8791425,2.5362546
4437,95.305786,170.52142,160.46227,0.23835444,4.329257,2.5283644
4438,95.15198,174.01553,146.66739,0.23038124,4.1386333,2.5313706
4439,92.64339,172.95135,141.51817,0.22440556,3.6528003,2.5193453
4440,91.94509,169.6319,144.31622,0.2193,3.8743002,2.5248327
4441,91.025024,168.46576,139.63805,0.21955056,3.5135715,2.5121627
4442,90.8435,171.40164,129.12692,0.23171753,3.0004168,2.5140631
4443,94.08819,174.16695,134.90732,0.250627,3.1963,2.4997382
4444,97.04013,175.31464,142.56122,0.25476944,3.306557,2.4816241
4445,95.13411,175.62834,140.09172,0.23855625,3.0789,2.524537
4446,91.19928,175.16547,144.9936,0.22302373,3.753517,2.5750616
4447,93.065384,173.03024,151.59097,0.22569302,5.5531,2.5503583
4448,94.57875,168.40532,153.54501,0.23520777,5.605657,2.559007
4449,88.751434,161.82843,146.60403,0.22303563,4.2065997,2.6003382
4450,85.38788,158.31107,143.01398,0.20013665,3.6618428,2.539216
4451,89.21346,153.66904,153.64444,0.20974603,3.9062428,2.5037112
4452,84.95063,143.70271,152.00711,0.20598124,3.968933,2.5811248
4453,77.07344,136.07954,132.01262,0.16174749,3.8525667,2.633906
4454,77.86148,137.96954,130.30269,0.14225833,6.016658,2.5862305
4455,80.75382,140.88123,141.94455,0.16895899,7.9959,2.5747309
4456,80.07326,139.83493,140.34349,0.18368688,7.6451325,2.6148088
4457,76.578354,137.08205,122.60633,0.16193251,5.6859665,2.6410482
4458,78.012344,138.2354,131.87825,0.15130389,6.0945573,2.598135
4459,79.14455,141.57481,138.96146,0.1537005,6.9817853,2.591024
4460,79.705414,144.64787,138.15442,0.16371188,6.34765,2.5946035
4461,81.217636,145.41846,141.44427,0.17179778,5.6578145,2.5843756
4462,81.4371,145.02795,137.65788,0.17162664,5.100942,2.5805135
4463,81.07193,145.7369,135.63446,0.16912109,5.1802998,2.587546
4464,81.55408,147.4289,139.01779,0.16922751,6.426584,2.5924752
4465,82.71108,148.75977,144.40747,0.17939557,7.0122285,2.585298
4466,83.01114,148.87439,145.73975,0.17882167,6.3737574,2.579816
4467,82.580574,148.10944,142.33788,0.16959722,5.4418664,2.5743062
4468,82.58454,147.5513,139.57393,0.17123611,5.3253856,2.5711741
4469,82.58823,147.78583,141.08351,0.17549944,5.3044286,2.5692613
4470,82.70758,148.44044,142.73894,0.17912997,5.3223667,2.5702026
4471,83.456795,149.00581,143.3529,0.18268557,5.3430495,2.5705345
4472,84.002945,149.3803,144.08585,0.18835168,5.3756433,2.5678046
4473,84.32276,149.72319,143.49988,0.1930526,5.4049287,2.5712614
4474,84.68798,151.26627,140.97308,0.19426472,5.50045,2.5737886
4475,86.37183,154.88756,143.6717,0.19394316,5.568557,2.5660362
4476,88.32417,157.94951,149.66188,0.20015222,5.210257,2.557854
4477,90.03722,154.36089,156.03465,0.21648054,4.7869,2.5652456
4478,86.12894,147.61945,147.62344,0.20050938,4.279717,2.5861912
4479,79.54152,145.7836,130.68234,0.17296275,3.8033288,2.6018157
4480,81.682465,147.00523,135.18945,0.18373999,5.0884285,2.5917783
4481,83.2813,148.8017,143.114,0.18857555,6.0659165,2.5906
4482,81.684105,152.31607,140.71405,0.17952165,4.537414,2.6079497
4483,84.56163,155.94983,144.87555,0.18934053,4.139657,2.6063542
4484,87.1408,157.34697,148.95663,0.1991125,4.3043833,2.5888643
4485,86.057396,156.69258,147.23041,0.19380386,3.8845665,2.5799267
4486,85.18869,157.7138,147.02754,0.19395946,3.6603856,2.5863228
4487,86.545906,155.1455,151.15329,0.1966178,3.6426857,2.5841105
4488,86.16489,141.05064,157.22792,0.19387251,3.6686165,2.5731013
4489,77.59694,129.53691,146.37463,0.15783778,3.4662666,2.6008914
4490,70.72789,126.0802,134.89153,0.13076556,3.3628001,2.6227026
4491,70.55398,126.17948,133.58954,0.13426,5.372857,2.618106
4492,70.563324,127.58304,131.45909,0.13150501,7.325583,2.6221013
4493,72.169556,132.3199,135.81955,0.1361315,7.3273573,2.623914
4494,74.49276,138.96721,141.0311,0.14754444,7.6243715,2.6196017
4495,78.6862,147.16617,149.34363,0.16661625,6.9058,2.5997553
4496,83.402534,151.35358,152.24998,0.17919688,5.9505997,2.580886
4497,85.329216,146.55325,152.95372,0.18527752,4.8890142,2.5797555
4498,79.86604,138.18109,146.25854,0.16956387,4.0860715,2.5966368
4499,70.63924,130.91745,126.03103,0.12845375,3.5957832,2.637259
4500,71.62132,128.30296,117.29337,0.12004777,5.0141425,2.6449678
4501,72.51114,127.03725,114.16945,0.119211,6.812814,2.6228693
4502,72.07285,126.21066,114.074905,0.11435251,6.728,2.59217
4503,73.73252,126.20934,122.32449,0.124550626,7.433983,2.5694752
4504,74.500175,125.58804,123.169,0.12733334,9.444371,2.5675423
4505,74.06387,125.23289,121.36247,0.123586,9.386373,2.560456
4506,74.43459,126.42206,124.38604,0.12290437,9.41715,2.5463862
4507,76.90518,129.09305,130.08368,0.1354461,11.086642,2.528722
4508,77.966995,131.13434,133.42508,0.14229724,11.390971,2.5236402
4509,78.71456,132.86795,137.57117,0.14216721,9.946183,2.5283277
4510,79.953926,131.93121,138.80582,0.14579813,9.417068,2.528585
4511,77.05838,124.748505,123.89259,0.14108667,9.391558,2.523727
4512,70.27494,117.515976,98.03033,0.12277724,9.089972,2.523525
4513,63.981552,116.46502,78.628876,0.1039989,11.024983,2.563131
4514,66.72334,122.63425,95.6632,0.11123875,19.176985,2.6054215
4515,74.830345,131.02618,131.21698,0.14055276,23.026356,2.5992923
4516,78.209114,134.21356,140.90079,0.15112722,16.301016,2.5738637
4517,78.67787,134.40294,138.29755,0.15336278,8.125033,2.5554223
4518,78.74219,135.63002,137.936,0.16213112,7.353814,2.5547092
4519,79.69695,137.46675,140.93283,0.16658263,7.598043,2.5615053
4520,80.6617,137.7616,142.85545,0.17215176,7.590983,2.561394
4521,79.390305,136.6348,137.19019,0.16643053,7.0704994,2.5577793
4522,78.127266,138.20561,134.06396,0.15943833,6.4421425,2.553604
4523,79.211006,141.88394,138.32153,0.1685105,6.656571,2.5568836
4524,81.33241,143.2486,149.17606,0.18433706,7.008283,2.5668123
4525,79.16313,140.14505,145.24367,0.172215,6.246343,2.5889165
4526,76.294945,137.7863,133.81439,0.15604442,4.8286138,2.60775
4527,76.01627,137.47545,130.54161,0.15905058,4.493,2.6088521
4528,76.40913,137.68353,134.4944,0.16470002,5.4360332,2.6046453
4529,75.77136,137.5911,135.79512,0.16064103,5.600357,2.611577
4530,75.59268,137.73665,134.63985,0.15974835,5.423214,2.6133866
4531,76.30426,137.88416,135.45885,0.16373354,5.5957665,2.6117783
4532,75.95308,137.28625,135.61589,0.16611947,5.5971994,2.6154447
4533,75.76398,136.57361,133.9703,0.16722253,5.352,2.6155381
4534,75.00267,136.0145,131.80489,0.16169438,5.3447337,2.6166418
4535,74.26106,136.47375,132.71732,0.15725473,5.342617,2.615651
4536,75.184456,138.74643,135.44215,0.16296685,5.595628,2.6170318
4537,76.92599,141.13887,139.78471,0.16933899,5.831257,2.6195064
4538,78.38527,142.80063,142.8998,0.17413874,5.770716,2.6184785
4539,78.40947,143.72278,139.95242,0.17609052,5.144043,2.6204007
4540,78.85364,143.8043,139.56516,0.17361444,4.6998,2.620441
4541,78.98248,143.21268,139.50993,0.16940649,4.7182336,2.6165698
4542,78.200584,142.87053,140.8674,0.16480249,4.6449,2.6218562
4543,77.94344,143.35532,142.8797,0.16487841,4.4882574,2.6253834
4544,78.27169,144.00285,154.89735,0.17064057,4.620357,2.6186059
4545,79.04959,144.1603,138.92926,0.17668763,4.7947497,2.615738
4546,78.99006,143.8227,100.23685,0.17669626,4.69685,2.6187334
4547,78.23345,142.80096,89.43082,0.17428157,4.505357,2.621295
4548,77.93471,141.82045,134.83751,0.17546278,4.5209713,2.6211283
4549,77.332436,140.69104,199.734,0.17378531,4.6707997,2.6264973
4550,76.55496,141.35878,175.41537,0.17040724,4.7585144,2.627976
4551,77.488075,144.1488,145.57564,0.17286894,4.9023285,2.6239011
4552,80.33989,147.02739,150.96918,0.1810381,5.1338334,2.616272
4553,81.47081,147.87292,159.65913,0.18800233,5.25515,2.6042602
4554,80.513466,146.72922,171.84615,0.18756111,4.6068,2.6022372
4555,79.753494,145.24391,149.9614,0.18226159,4.098586,2.612169
4556,78.97491,143.64966,103.333046,0.17733873,4.2763333,2.625809
4557,78.32668,142.37743,80.72604,0.17659666,4.4372573,2.6230726
4558,78.10843,142.24295,76.69567,0.17769167,4.5652146,2.612093
4559,77.790306,142.86404,76.776474,0.17704499,4.6990333,2.6138167
4560,78.190796,143.94327,77.73768,0.1781725,4.681667,2.6146693
4561,79.08357,145.14922,83.27663,0.18240209,4.9085717,2.613815
4562,79.39644,145.73254,101.37517,0.18362264,4.8576283,2.60956
4563,79.83354,146.40598,120.827866,0.18737331,4.5983167,2.593585
4564,81.15515,147.10661,121.38334,0.19114666,4.547843,2.5952768
4565,81.310616,146.57922,124.11125,0.22082682,4.4542,2.607818
4566,80.03294,145.33493,128.6487,0.26566058,4.40395,2.6116872
4567,79.56535,144.74928,133.08292,0.26789275,4.2444,2.596172
4568,80.481415,147.30222,142.0859,0.25192726,4.115286,2.576898
4569,80.006966,154.81755,149.66376,0.25219,4.2711,2.6118693
4570,82.979836,165.2483,155.00006,0.2563206,4.1963,2.6427855
4571,92.62726,174.38068,168.22769,0.25238156,3.8428001,2.589617
4572,97.73966,179.8907,174.50313,0.2499959,3.4039998,2.5611935
4573,97.521065,181.58295,158.27872,0.25957057,2.6837142,2.5788229
4574,96.74653,181.64153,148.91888,0.2628359,2.7126,2.5864844
4575,95.45144,181.13895,152.22035,0.25177202,2.9207141,2.581805
4576,95.17327,180.10138,157.19586,0.24797225,2.4673288,2.586971
4577,96.202324,178.00922,157.83325,0.25368357,2.3902833,2.5971313
4578,96.77621,172.86353,156.7138,0.25236532,2.5267665,2.5947773
4579,92.524635,160.2429,159.89981,0.23960547,2.8007429,2.5999355
4580,86.86883,150.48758,156.87228,0.2202211,2.8378713,2.6207771
4581,80.57256,148.6409,138.44553,0.20269941,2.821017,2.6466658
4582,79.6498,153.17319,135.55779,0.20270002,3.2497427,2.6248648
4583,82.93599,157.79173,151.84904,0.2041965,3.6586287,2.5961347
4584,86.48995,161.47609,169.1183,0.20722498,3.88105,2.5846393
4585,88.820625,162.00891,151.07022,0.21418883,3.7989998,2.5762403
4586,88.79018,159.44896,140.2064,0.21856473,3.7791429,2.5629337
4587,88.283646,156.92056,164.76648,0.21217799,3.630614,2.5682683
4588,86.39454,156.03375,176.2204,0.20057812,3.3607666,2.6112304
4589,85.63863,158.63503,163.28064,0.1973542,3.827343,2.6170783
4590,87.67621,160.50809,163.97142,0.20101368,4.2374287,2.595449
4591,89.116615,160.12291,163.02773,0.20773944,4.3764,2.5874627
